Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
24,Yes,Travel_Rarely,Human Resources,22,Below College,Human Resources,Very High,Male,Low,1,Human Resources,High,Married,1555,1,No,11,Excellent,High,Basic,1,2,3,1,0,0,0
47,Yes,Travel_Frequently,Sales,9,Bachelor,Life Sciences,High,Male,Low,4,Sales Executive,High,Married,12936,7,No,11,Excellent,High,None,25,3,1,23,5,14,10
26,No,Travel_Rarely,Research & Development,17,Master,Medical,Very High,Male,Low,1,Laboratory Technician,High,Married,2305,1,No,15,Excellent,High,High,3,3,4,3,2,0,2
45,No,Travel_Rarely,Research & Development,28,College,Technical Degree,Very High,Female,Medium,4,Research Director,Medium,Single,16704,1,No,11,Excellent,High,None,21,2,3,21,6,8,6
32,No,Travel_Frequently,Research & Development,10,Bachelor,Life Sciences,Low,Male,High,1,Research Scientist,High,Married,3433,6,No,13,Excellent,Low,Basic,10,3,2,5,2,1,3
31,No,Travel_Rarely,Research & Development,2,Master,Life Sciences,Medium,Male,High,1,Laboratory Technician,High,Married,3477,1,No,14,Excellent,Very High,Basic,6,2,4,5,2,0,3
41,No,Non-Travel,Human Resources,4,Bachelor,Human Resources,High,Male,Low,2,Human Resources,Medium,Married,6430,6,No,19,Excellent,Medium,Basic,10,4,3,3,2,1,2
40,No,Travel_Rarely,Research & Development,8,College,Life Sciences,Medium,Female,High,2,Manufacturing Director,Low,Married,6516,2,Yes,16,Excellent,Medium,Basic,18,3,3,1,0,0,0
24,No,Travel_Rarely,Research & Development,29,Below College,Medical,Medium,Male,High,1,Laboratory Technician,Low,Divorced,3907,1,No,13,Excellent,Medium,High,6,2,4,6,2,1,2
46,No,Travel_Rarely,Research & Development,13,Master,Life Sciences,High,Male,High,2,Healthcare Representative,Medium,Single,5562,6,No,14,Excellent,Very High,None,19,3,3,10,7,0,9
35,No,Travel_Rarely,Research & Development,27,Master,Life Sciences,Very High,Male,High,2,Manufacturing Director,High,Married,6883,2,No,16,Excellent,Medium,Basic,17,3,3,7,7,0,7
30,No,Travel_Rarely,Research & Development,16,Below College,Life Sciences,Medium,Male,High,1,Research Scientist,Very High,Married,2862,1,No,12,Excellent,Medium,Basic,10,2,2,10,0,0,8
47,No,Non-Travel,Sales,2,Master,Marketing,High,Male,High,2,Sales Executive,Medium,Married,4978,7,No,11,Excellent,Very High,Basic,4,3,1,1,0,0,0
46,No,Travel_Rarely,Sales,2,Bachelor,Life Sciences,High,Male,High,3,Sales Executive,Very High,Divorced,10368,4,Yes,12,Excellent,Medium,Basic,13,5,2,10,6,0,3
36,Yes,Travel_Rarely,Sales,13,Doctor,Marketing,Medium,Male,Medium,2,Sales Executive,Low,Divorced,6134,5,Yes,13,Excellent,Medium,High,16,3,3,2,2,2,2
32,Yes,Travel_Rarely,Sales,1,College,Life Sciences,Low,Male,Low,2,Sales Executive,Medium,Single,6735,6,No,15,Excellent,Medium,None,10,2,3,0,0,0,0
23,No,Travel_Rarely,Research & Development,4,Below College,Medical,High,Female,High,1,Laboratory Technician,Medium,Single,3295,1,No,13,Excellent,High,None,3,3,1,3,2,1,2
31,No,Travel_Frequently,Research & Development,24,Below College,Technical Degree,Very High,Female,High,2,Manufacturing Director,Very High,Single,5238,2,No,20,Outstanding,Very High,None,9,3,2,5,4,1,4
39,No,Non-Travel,Research & Development,1,Bachelor,Life Sciences,Very High,Male,High,2,Laboratory Technician,Very High,Married,6472,1,Yes,15,Excellent,Very High,Basic,9,2,3,9,8,5,8
32,No,Travel_Rarely,Sales,19,Bachelor,Life Sciences,Very High,Male,Low,3,Sales Executive,High,Married,9610,3,No,13,Excellent,High,Basic,10,2,1,4,3,0,2
40,No,Travel_Rarely,Sales,7,Master,Medical,Medium,Male,High,5,Manager,Medium,Single,19833,1,No,14,Excellent,Medium,None,21,3,2,21,8,12,8
45,No,Travel_Rarely,Human Resources,4,Bachelor,Life Sciences,High,Female,Low,3,Human Resources,High,Married,9756,4,No,21,Outstanding,High,Moderate,9,2,4,5,0,0,3
30,No,Travel_Frequently,Research & Development,2,Master,Technical Degree,Very High,Female,Medium,1,Research Scientist,Low,Single,4968,0,No,16,Excellent,Very High,None,10,2,3,9,7,0,7
24,No,Travel_Frequently,Human Resources,10,Bachelor,Medical,Low,Male,High,1,Human Resources,Very High,Married,2145,0,No,14,Excellent,Very High,Basic,3,2,3,2,2,2,1
30,Yes,Travel_Frequently,Human Resources,8,Bachelor,Human Resources,High,Female,Medium,1,Human Resources,Very High,Divorced,2180,6,No,11,Excellent,High,Basic,6,0,2,4,2,1,2
31,No,Travel_Rarely,Sales,5,Bachelor,Technical Degree,Low,Male,High,2,Sales Executive,High,Married,8346,1,No,19,Excellent,High,Basic,6,3,3,5,2,0,2
27,No,Travel_Rarely,Research & Development,8,Bachelor,Medical,High,Female,High,1,Research Scientist,Very High,Single,3445,1,No,11,Excellent,High,None,6,5,2,6,2,1,4
29,Yes,Travel_Rarely,Sales,9,Bachelor,Marketing,Medium,Female,Low,1,Sales Representative,Medium,Single,2760,1,No,13,Excellent,High,None,2,3,3,2,2,2,2
29,No,Travel_Frequently,Research & Development,1,Bachelor,Life Sciences,Very High,Male,Very High,2,Healthcare Representative,High,Single,6294,8,Yes,12,Excellent,Very High,None,10,5,4,3,2,0,2
30,No,Travel_Rarely,Sales,15,College,Marketing,High,Male,Medium,3,Sales Executive,Low,Divorced,7140,2,No,11,Excellent,Low,Basic,12,2,3,7,7,1,7
34,No,Travel_Rarely,Research & Development,2,Master,Medical,Very High,Male,Very High,1,Research Scientist,Very High,Married,2932,0,Yes,14,Excellent,Low,High,6,3,3,5,0,1,2
33,No,Non-Travel,Sales,2,Bachelor,Marketing,Very High,Female,High,2,Sales Executive,Medium,Single,5147,8,No,15,Excellent,Very High,None,13,2,2,11,7,1,7
49,No,Travel_Rarely,Sales,11,Master,Marketing,Very High,Female,High,2,Sales Executive,Very High,Single,4507,3,No,12,Excellent,High,None,8,1,4,5,1,0,4
33,Yes,Travel_Rarely,Sales,16,Bachelor,Life Sciences,Low,Female,High,3,Sales Executive,Low,Single,8564,2,Yes,20,Outstanding,High,None,11,2,2,0,0,0,0
38,No,Travel_Frequently,Research & Development,2,College,Medical,High,Female,Medium,1,Laboratory Technician,Medium,Married,2468,4,No,14,Excellent,Medium,Basic,9,4,2,6,1,0,5
31,Yes,Travel_Rarely,Sales,16,Master,Marketing,Low,Male,High,3,Sales Executive,High,Married,8161,2,No,13,Excellent,Low,High,10,2,3,1,0,0,0
29,No,Travel_Rarely,Research & Development,4,Bachelor,Technical Degree,Very High,Female,Medium,1,Research Scientist,Low,Divorced,2109,1,No,13,Excellent,High,Basic,1,2,3,1,0,0,0
30,No,Travel_Rarely,Research & Development,16,Bachelor,Life Sciences,High,Male,Very High,2,Healthcare Representative,High,Married,5294,3,No,16,Excellent,High,Basic,10,3,3,7,0,1,7
32,No,Non-Travel,Research & Development,5,Master,Technical Degree,Medium,Male,High,1,Research Scientist,Medium,Single,2718,2,No,14,Excellent,Medium,None,12,3,3,7,7,0,7
38,No,Travel_Rarely,Research & Development,18,Bachelor,Medical,Medium,Male,Low,2,Healthcare Representative,Very High,Married,5811,3,Yes,16,Excellent,High,Basic,15,2,3,1,0,1,0
43,Yes,Travel_Frequently,Research & Development,17,Bachelor,Technical Degree,High,Male,Medium,1,Research Scientist,High,Married,2437,9,Yes,16,Excellent,Very High,Basic,6,4,3,1,0,0,0
42,No,Travel_Rarely,Research & Development,12,Bachelor,Medical,Medium,Male,High,1,Laboratory Technician,Medium,Divorced,2766,8,No,22,Outstanding,Medium,High,7,6,2,5,3,0,4
55,No,Travel_Rarely,Research & Development,2,Bachelor,Medical,High,Male,Medium,5,Research Director,Low,Married,19038,8,No,12,Excellent,Medium,High,34,2,3,1,0,0,0
33,No,Non-Travel,Research & Development,4,Bachelor,Technical Degree,Very High,Male,High,2,Research Scientist,Medium,Divorced,3055,5,No,15,Excellent,Very High,Moderate,11,2,2,9,8,1,7
41,No,Travel_Rarely,Research & Development,9,Master,Life Sciences,High,Male,High,1,Laboratory Technician,Low,Divorced,2289,1,No,20,Outstanding,Medium,Moderate,5,2,3,5,3,0,4
34,No,Non-Travel,Sales,10,Bachelor,Life Sciences,Very High,Male,High,2,Sales Executive,High,Divorced,4001,1,Yes,14,Excellent,High,Basic,15,3,3,15,14,0,7
53,No,Non-Travel,Research & Development,1,Master,Medical,Low,Female,Medium,4,Manufacturing Director,High,Married,12965,4,Yes,20,Outstanding,Very High,High,27,2,2,3,2,0,2
43,No,Travel_Rarely,Human Resources,2,Bachelor,Life Sciences,Medium,Male,High,1,Human Resources,Very High,Single,3539,0,No,13,Excellent,Medium,None,10,5,3,9,7,1,8
34,No,Travel_Rarely,Sales,3,College,Life Sciences,Very High,Female,Low,2,Sales Executive,Very High,Single,6029,5,No,12,Excellent,Low,None,6,3,3,2,2,2,2
21,Yes,Travel_Rarely,Sales,7,Below College,Marketing,Medium,Male,High,1,Sales Representative,Medium,Single,2679,1,No,13,Excellent,Medium,None,1,3,3,1,0,1,0
38,No,Travel_Rarely,Research & Development,6,College,Other,Very High,Female,Medium,1,Laboratory Technician,High,Married,3702,1,No,11,Excellent,Medium,Basic,5,3,3,5,4,0,4
22,Yes,Travel_Rarely,Research & Development,8,Below College,Medical,High,Female,High,1,Laboratory Technician,Low,Married,2398,1,Yes,17,Excellent,High,None,1,6,3,1,0,0,0
31,No,Travel_Rarely,Sales,29,Master,Marketing,Low,Female,Medium,2,Sales Executive,Very High,Married,5468,1,No,14,Excellent,Low,Moderate,13,3,3,12,7,5,7
51,No,Travel_Rarely,Research & Development,3,Bachelor,Technical Degree,Low,Female,High,3,Manager,High,Married,13116,2,No,11,Excellent,Very High,None,15,2,3,2,2,2,2
37,No,Travel_Rarely,Sales,9,College,Marketing,Medium,Male,Medium,2,Sales Executive,Medium,Married,4189,1,No,14,Excellent,Low,Moderate,5,2,3,5,2,0,3
46,No,Travel_Rarely,Research & Development,2,Master,Medical,High,Male,High,5,Research Director,Very High,Divorced,19328,7,Yes,17,Excellent,High,Basic,24,3,3,2,1,2,2
36,No,Travel_Rarely,Research & Development,10,Bachelor,Life Sciences,Very High,Male,High,3,Healthcare Representative,Low,Married,8321,7,Yes,13,Excellent,Very High,Basic,15,1,3,12,8,5,7
44,Yes,Travel_Frequently,Research & Development,1,College,Medical,High,Male,High,1,Research Scientist,Medium,Divorced,2342,1,Yes,12,Excellent,High,High,6,2,2,5,3,2,3
37,No,Travel_Rarely,Human Resources,8,College,Other,High,Male,High,2,Human Resources,Medium,Divorced,4071,2,No,13,Excellent,High,None,19,4,2,10,0,4,7
35,Yes,Travel_Rarely,Sales,27,Bachelor,Life Sciences,High,Male,High,2,Sales Executive,Very High,Single,5813,1,Yes,18,Excellent,Very High,None,10,2,3,10,7,7,7
33,No,Travel_Rarely,Research & Development,8,Master,Life Sciences,Very High,Male,Very High,1,Research Scientist,Low,Married,3143,6,No,19,Excellent,Medium,Basic,14,1,3,10,8,7,6
28,No,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,High,Male,High,1,Research Scientist,Very High,Married,2044,1,No,11,Excellent,High,Basic,5,6,4,5,3,0,3
39,No,Travel_Rarely,Research & Development,10,Below College,Medical,High,Male,High,3,Research Director,High,Single,13464,7,No,21,Outstanding,High,None,9,3,3,4,3,2,2
46,No,Non-Travel,Sales,26,College,Life Sciences,Medium,Male,Medium,2,Sales Executive,Medium,Single,7991,8,No,15,Excellent,High,None,6,3,3,2,2,2,2
40,No,Travel_Rarely,Research & Development,2,College,Life Sciences,High,Female,High,1,Laboratory Technician,Low,Married,3377,4,No,17,Excellent,Very High,Basic,7,5,2,4,3,0,2
42,No,Travel_Rarely,Research & Development,13,Bachelor,Medical,Medium,Male,Very High,2,Healthcare Representative,Low,Married,5538,5,No,18,Excellent,High,Moderate,10,2,2,0,0,0,0
35,No,Non-Travel,Research & Development,2,College,Medical,Medium,Male,High,2,Manufacturing Director,Very High,Divorced,5762,2,No,14,Excellent,High,Basic,15,6,3,7,7,1,7
38,No,Non-Travel,Human Resources,2,Bachelor,Human Resources,Low,Male,High,1,Human Resources,Medium,Divorced,2592,5,No,13,Excellent,Very High,High,13,3,3,11,10,3,8
34,Yes,Travel_Frequently,Research & Development,9,Master,Life Sciences,Very High,Male,High,2,Laboratory Technician,Low,Married,5346,4,No,17,Excellent,High,Basic,11,3,2,7,1,0,7
37,Yes,Travel_Rarely,Research & Development,10,Master,Medical,Very High,Male,High,2,Manufacturing Director,Low,Single,4213,1,No,15,Excellent,Medium,None,10,4,1,10,3,0,8
39,No,Travel_Frequently,Sales,20,Bachelor,Life Sciences,High,Male,High,2,Sales Executive,Very High,Divorced,4127,2,No,18,Excellent,Very High,Basic,7,6,3,2,1,2,2
43,No,Non-Travel,Research & Development,9,Bachelor,Life Sciences,Low,Male,High,1,Research Scientist,High,Single,2438,4,No,13,Excellent,High,None,7,2,2,3,2,1,2
41,No,Travel_Rarely,Research & Development,5,Bachelor,Life Sciences,Medium,Male,Very High,2,Healthcare Representative,Medium,Single,6870,3,No,12,Excellent,Low,None,11,3,1,3,2,1,2
41,No,Travel_Rarely,Sales,4,Below College,Marketing,High,Female,High,3,Sales Executive,High,Divorced,10447,0,Yes,13,Excellent,Very High,Basic,23,3,4,22,14,13,5
30,No,Travel_Rarely,Research & Development,10,Bachelor,Medical,Low,Female,High,3,Manufacturing Director,High,Single,9667,9,No,14,Excellent,Medium,None,9,3,3,7,7,0,2
26,Yes,Travel_Rarely,Human Resources,20,College,Medical,Very High,Female,High,1,Human Resources,Medium,Married,2148,0,Yes,11,Excellent,High,None,6,3,3,5,1,1,4
46,Yes,Travel_Rarely,Research & Development,21,College,Medical,Very High,Female,High,2,Healthcare Representative,Medium,Married,8926,4,No,22,Outstanding,Very High,Basic,13,2,4,9,7,3,7
40,No,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,High,Female,High,2,Healthcare Representative,Very High,Divorced,6513,4,No,17,Excellent,Very High,Basic,12,3,3,5,3,0,3
34,No,Travel_Rarely,Sales,8,College,Technical Degree,Medium,Male,Very High,2,Sales Executive,High,Married,6799,1,No,21,Outstanding,High,Moderate,10,5,3,10,8,4,8
58,No,Non-Travel,Sales,2,Bachelor,Medical,Medium,Male,High,4,Manager,Medium,Divorced,16291,4,No,22,Outstanding,Very High,Basic,37,0,2,16,9,14,14
35,No,Travel_Rarely,Research & Development,23,Master,Medical,Medium,Male,Low,1,Laboratory Technician,High,Married,2705,0,No,16,Excellent,Medium,Basic,6,2,4,5,4,0,3
47,No,Travel_Rarely,Research & Development,4,Bachelor,Life Sciences,High,Female,Medium,3,Manufacturing Director,Medium,Divorced,10333,8,Yes,12,Excellent,High,Basic,28,4,3,22,11,14,10
40,No,Travel_Rarely,Research & Development,12,Bachelor,Life Sciences,Medium,Female,High,2,Healthcare Representative,Low,Divorced,4448,2,No,12,Excellent,Medium,Basic,15,3,3,7,4,7,7
54,No,Travel_Rarely,Research & Development,7,Master,Medical,Very High,Female,High,2,Research Scientist,Very High,Married,6854,4,No,15,Excellent,Medium,Basic,14,2,2,7,1,1,7
31,No,Travel_Frequently,Sales,7,Master,Marketing,Low,Female,High,3,Sales Executive,Low,Married,9637,2,No,14,Excellent,Very High,Moderate,9,3,3,3,2,2,2
28,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,High,Female,High,1,Research Scientist,Low,Married,3591,1,No,25,Outstanding,High,Basic,3,3,3,3,2,1,2
38,No,Travel_Rarely,Sales,2,Master,Marketing,Medium,Female,Low,2,Sales Representative,Very High,Married,5405,2,Yes,20,Outstanding,Low,Moderate,20,4,2,4,2,0,3
26,No,Travel_Rarely,Sales,10,Bachelor,Medical,High,Male,High,2,Sales Executive,Very High,Single,4684,1,No,13,Excellent,Low,None,5,4,3,5,3,1,2
58,No,Travel_Frequently,Research & Development,15,Master,Life Sciences,Low,Male,High,4,Research Director,High,Married,15787,2,Yes,14,Excellent,Medium,None,23,3,3,2,2,2,2
18,No,Non-Travel,Research & Development,14,Bachelor,Medical,Medium,Female,High,1,Research Scientist,High,Single,1514,1,No,16,Excellent,High,None,0,4,1,0,0,0,0
31,Yes,Travel_Rarely,Human Resources,18,Doctor,Human Resources,Very High,Male,Very High,1,Human Resources,Low,Married,2956,0,No,17,Excellent,High,None,2,4,3,1,0,0,0
29,Yes,Travel_Rarely,Human Resources,13,Bachelor,Human Resources,Low,Male,Medium,1,Human Resources,Low,Divorced,2335,4,Yes,15,Excellent,Very High,High,4,3,3,2,2,2,0
45,No,Non-Travel,Sales,2,Master,Life Sciences,High,Female,High,2,Sales Executive,High,Married,5154,4,No,22,Outstanding,Medium,Moderate,10,3,4,8,7,5,7
36,No,Travel_Rarely,Research & Development,2,Master,Other,Very High,Female,High,2,Research Scientist,Medium,Married,6962,4,Yes,22,Outstanding,Very High,Basic,15,2,3,1,0,0,0
43,No,Travel_Frequently,Sales,2,Master,Life Sciences,Low,Male,High,2,Sales Executive,Very High,Married,5675,1,No,20,Outstanding,High,Basic,7,5,3,7,7,7,7
27,No,Travel_Frequently,Research & Development,5,College,Life Sciences,Very High,Female,High,1,Laboratory Technician,Very High,Single,2379,0,Yes,14,Excellent,High,None,6,3,2,5,4,0,2
29,No,Travel_Frequently,Research & Development,20,Below College,Medical,Very High,Male,High,1,Laboratory Technician,Very High,Married,3812,1,No,13,Excellent,Medium,None,11,3,4,11,8,3,10
32,No,Travel_Frequently,Sales,10,Master,Marketing,Very High,Male,High,2,Sales Executive,Very High,Single,4648,8,No,13,Excellent,High,None,4,2,4,0,0,0,0
42,No,Non-Travel,Research & Development,10,Master,Technical Degree,High,Male,High,1,Research Scientist,High,Married,2936,3,No,22,Outstanding,Medium,Moderate,10,1,2,6,3,3,3
47,No,Travel_Rarely,Research & Development,9,Master,Life Sciences,Medium,Female,High,1,Laboratory Technician,High,Single,2105,4,No,12,Excellent,High,None,7,2,3,2,2,2,0
46,No,Travel_Rarely,Research & Development,2,College,Life Sciences,Very High,Male,High,3,Manufacturing Director,Very High,Divorced,8578,3,No,14,Excellent,High,Basic,12,4,2,9,8,4,7
28,No,Non-Travel,Human Resources,1,College,Life Sciences,High,Male,High,1,Human Resources,Very High,Divorced,2706,1,No,15,Excellent,Medium,Basic,3,2,3,3,2,2,2
29,No,Travel_Rarely,Research & Development,29,Below College,Life Sciences,Very High,Male,Low,2,Healthcare Representative,High,Divorced,6384,8,No,17,Excellent,Very High,Moderate,11,3,3,7,0,1,6
42,No,Travel_Rarely,Research & Development,8,Bachelor,Life Sciences,Very High,Male,High,1,Laboratory Technician,High,Single,3968,4,No,13,Excellent,Very High,None,8,3,3,0,0,0,0
32,Yes,Travel_Rarely,Sales,2,Master,Marketing,High,Male,Medium,2,Sales Executive,Medium,Single,9907,7,Yes,12,Excellent,High,None,7,3,2,2,2,2,2
46,No,Travel_Rarely,Sales,3,Bachelor,Technical Degree,Low,Female,Very High,4,Sales Executive,Low,Divorced,13225,2,No,12,Excellent,Very High,Basic,25,5,3,19,17,2,8
27,No,Travel_Rarely,Sales,23,Below College,Medical,Medium,Female,Medium,2,Sales Representative,High,Married,3540,1,No,21,Outstanding,Very High,Basic,9,5,3,9,8,5,8
29,No,Travel_Rarely,Human Resources,6,Below College,Medical,Very High,Male,Medium,1,Human Resources,Medium,Married,2804,1,No,11,Excellent,Very High,None,1,3,3,1,0,0,0
43,No,Travel_Rarely,Research & Development,6,Bachelor,Medical,Low,Female,Medium,5,Manager,High,Married,19392,7,No,13,Excellent,Very High,None,21,2,3,16,12,6,14
48,No,Travel_Rarely,Research & Development,10,Bachelor,Life Sciences,Very High,Male,Medium,5,Research Director,Medium,Married,19665,4,No,12,Excellent,Very High,None,29,3,3,22,10,12,9
29,Yes,Travel_Frequently,Research & Development,24,College,Life Sciences,Very High,Male,Medium,1,Research Scientist,Very High,Single,2439,1,Yes,24,Outstanding,Medium,None,1,3,2,1,0,1,0
46,Yes,Travel_Rarely,Sales,10,Bachelor,Life Sciences,High,Female,High,3,Sales Executive,Medium,Married,7314,5,No,21,Outstanding,High,High,14,2,3,8,7,0,7
27,No,Travel_Frequently,Research & Development,15,Bachelor,Life Sciences,Very High,Female,Medium,1,Research Scientist,Low,Married,4774,0,No,19,Excellent,Very High,Basic,8,2,2,7,6,7,3
39,No,Travel_Rarely,Research & Development,19,Master,Other,Very High,Male,High,2,Research Scientist,Very High,Divorced,3902,8,No,14,Excellent,Medium,High,7,2,3,2,2,2,2
55,No,Travel_Rarely,Research & Development,2,Master,Technical Degree,Medium,Male,Medium,1,Research Scientist,Very High,Married,2662,8,No,20,Outstanding,Medium,Basic,19,2,4,5,2,0,4
28,No,Travel_Rarely,Sales,3,Bachelor,Medical,Medium,Female,High,1,Sales Representative,Medium,Married,2856,1,No,19,Excellent,Very High,Basic,1,3,3,1,0,0,0
30,Yes,Travel_Rarely,Sales,9,Bachelor,Medical,Medium,Male,High,1,Sales Representative,Very High,Single,1081,1,No,13,Excellent,High,None,1,3,2,1,0,0,0
22,Yes,Travel_Rarely,Research & Development,7,Below College,Life Sciences,Very High,Male,High,1,Research Scientist,Medium,Single,2472,1,Yes,23,Outstanding,Low,None,1,2,3,1,0,0,0
